DIRCON,NOMBRE_OPERADOR,OPERADOR,DANE DEPARTAMENTO,DEPARTAMENTO,DANE MUNICIPIO,MUNICIPIO,DANE CENTRO POBLADO,CENTRO POBLADO,ESTADO,COORDENADAS DE REFERENCIA LATITUD,COORDENADAS DE REFERENCIA LONGITUD,INICIO DE OPERACIÓN,FECHA FIN OPERACIÓN,FECHACORTE,VIGENCIA],N° USUARIOS ACTIVOS MES,TRAFICO MENSUAL (GB),VELOCIDAD SUBIDA (Mb),VELOCIDAD BAJADA (Mb),INVERSIÓN
72133,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20032,ASTREA,20032000,VDA LA PUERTA,EN OPERACI�N,"9,57194444","-73,92638889",2020-08-08,1900-01-01,2021-04-30,2021-12-31,12,"98,44",1,9,"27007800,00"
71615,RED DE INGENIERIA S.A.S.,804012847-1,54,NORTE DE SANTANDER,54810,TIBU,54810000,VEREDA CAMPO TRES,EN OPERACI�N,"8,76250000","-72,75861000",2019-12-10,2021-09-09,2021-04-30,2021-12-31,197,"185,17",1,9,"27007800,00"
71804,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73043,ANZOATEGUI,73043001,LISBOA,EN OPERACI�N,"4,57556000","-75,13500000",2019-11-29,2021-08-28,2021-04-30,2021-12-31,238,"134,76",1,9,"27007800,00"
71015,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05093,BETULIA,5093000,VEREDA CUCHILLON,EN OPERACI�N,"6,12444000","-75,93639000",2019-12-09,2021-09-08,2021-04-30,2021-12-31,827,"177,65",1,9,"27007800,00"
72515,EMTEL,891502163-1,94,GUAINIA,94001,INIRIDA,94001009,CHORRO BOCON,EN OPERACI�N,"3,20953000","-68,22018000",2020-10-01,1900-01-01,2021-04-30,2021-12-31,155,"189,33",3,10,"99692140,00"
72368,RED DE INGENIERIA S.A.S.,804012847-1,63,QUINDIO,63130,CALARCA,63130000,LA BELLA,EN OPERACI�N,"4,49972222","-75,50583333",2020-08-07,1900-01-01,2021-04-30,2021-12-31,122,"51,10",1,9,"27007800,00"
72107,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15762,SORA,15762000,CAITOQUE,EN OPERACI�N,"5,59138889","-73,42166667",2020-08-10,1900-01-01,2021-04-30,2021-12-31,50,"33,39",1,9,"27007800,00"
71414,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25530,PARATEBUENO,25530002,INSPECCION SANTA CECILIA,EN OPERACI�N,"4,35139000","-73,34139000",2019-12-12,2021-09-11,2021-04-30,2021-12-31,242,"134,79",1,9,"27007800,00"
71258,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20013,AGUSTIN CODAZZI,20013006,PUNTA ARRECHA,EN OPERACI�N,"9,93667000","-73,25917000",2019-11-24,2021-08-23,2021-04-30,2021-12-31,784,"125,81",1,9,"27007800,00"
72214,RED DE INGENIERIA S.A.S.,804012847-1,47,MAGDALENA,47268,EL RETEN,47268000,EL BONGO,EN OPERACI�N,"10,64833000","-74,35528000",2020-08-22,1900-01-01,2021-04-30,2021-12-31,231,"126,40",1,9,"27007800,00"
71039,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05837,TURBO,5837012,PUEBLO BELLO,EN OPERACI�N,"8,20389000","-76,52667000",2019-12-02,2021-09-01,2021-04-30,2021-12-31,215,"47,95",1,9,"27007800,00"
71040,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05837,TURBO,5837013,SAN JOS� DE MULATOS,EN OPERACI�N,"8,37278000","-76,48389000",2019-12-02,2021-09-01,2021-04-30,2021-12-31,217,"50,32",1,9,"27007800,00"
72242,RED DE INGENIERIA S.A.S.,804012847-1,52,NARI�O,52788,TANGUA,52788000,VDA EL TABLON OBRAJE,EN OPERACI�N,"1,06944444","-77,41944444",2020-08-09,1900-01-01,2021-04-30,2021-12-31,414,"280,21",1,9,"27007800,00"
72154,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23162,CERETE,23162006,RETIRO DE LOS INDIOS,EN OPERACI�N,"8,85916667","-75,81472222",2020-08-21,1900-01-01,2021-04-30,2021-12-31,624,"195,33",1,9,"27007800,00"
72484,EMTEL,891502163-1,27,CHOCO,27006,ACANDI,27006007,SAN FRANCISCO,EN OPERACI�N,"8,36166000","-77,10972000",2020-10-01,1900-01-01,2021-04-30,2021-12-31,460,"234,15",3,10,"99692140,00"
71817,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73168,CHAPARRAL,73168016,RISARALDA CALARMA,EN OPERACI�N,"3,83944000","-75,51278000",2019-12-06,2021-09-05,2021-04-30,2021-12-31,29,"91,99",1,9,"27007800,00"
71879,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73563,PRADO,73563019,OJO DE AGUA,EN OPERACI�N,"3,75278000","-74,73833000",2019-12-03,2021-09-02,2021-04-30,2021-12-31,90,"93,37",1,9,"27007800,00"
71779,RED DE INGENIERIA S.A.S.,804012847-1,70,SUCRE,70713,SAN ONOFRE,70713009,CORREGIMIENTO PLAN PAREJO,EN OPERACI�N,"10,01472000","-75,51472000",2019-12-03,2021-09-02,2021-04-30,2021-12-31,1023,"148,95",1,9,"27007800,00"
72241,RED DE INGENIERIA S.A.S.,804012847-1,52,NARI�O,52788,TANGUA,52788000,VDA EL TABLON OBRAJE,EN OPERACI�N,"1,06944444","-77,41944444",2020-08-09,1900-01-01,2021-04-30,2021-12-31,65,"139,86",1,9,"27007800,00"
71636,RED DE INGENIERIA S.A.S.,804012847-1,66,RISARALDA,66687,SANTUARIO,66687008,LOS PLANES,EN OPERACI�N,"5,12556000","-76,00167000",2019-12-11,2021-09-10,2021-04-30,2021-12-31,424,"158,78",1,9,"27007800,00"
71053,RED DE INGENIERIA S.A.S.,804012847-1,13,BOLIVAR,13244,EL CARMEN DE BOLIVAR,13244000,LOMA CENTRAL,EN OPERACI�N,"9,76000000","-75,27917000",2019-12-10,2021-09-09,2021-04-30,2021-12-31,209,"91,48",1,9,"27007800,00"
71712,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68615,RIONEGRO,68615013,LLANO DE PALMAS,EN OPERACI�N,"7,40000000","-73,22278000",2019-12-10,2021-09-09,2021-04-30,2021-12-31,148,"102,33",1,9,"27007800,00"
71124,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15599,RAMIRIQUI,15599004,EL ESCOBAL,EN OPERACI�N,"5,33361000","-73,32778000",2019-12-09,2021-09-08,2021-04-30,2021-12-31,65,"43,95",1,9,"27007800,00"
72352,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76828,TRUJILLO,76828002,ANDINAPOLIS,EN OPERACI�N,"4,16777778","-76,38583333",2020-08-13,1900-01-01,2021-04-30,2021-12-31,574,"251,56",1,9,"27007800,00"
71547,RED DE INGENIERIA S.A.S.,804012847-1,52,NARI�O,52001,PASTO,52001000,SANTA ISABEL,EN OPERACI�N,"1,14139000","-77,21639000",2019-12-06,2021-09-05,2021-04-30,2021-12-31,764,"260,17",1,9,"27007800,00"
71107,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15368,JERICO,15368000,ASERRADERO,EN OPERACI�N,"6,13111000","-72,52389000",2019-12-11,2021-09-10,2021-04-30,2021-12-31,237,"114,61",1,9,"27007800,00"
71655,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68235,EL CARMEN DE CHUCURI,68235000,EL VERGEL,EN OPERACI�N,"6,66611000","-73,48083000",2019-12-06,2021-09-05,2021-04-30,2021-12-31,52,"71,13",1,9,"27007800,00"
71823,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73168,CHAPARRAL,73168000,VEREDA ICARCO,EN OPERACI�N,"3,64917000","-75,58444000",2019-12-06,2021-09-05,2021-04-30,2021-12-31,461,"69,15",1,9,"27007800,00"
72563,EMTEL,891502163-1,86,PUTUMAYO,86573,LEGUIZAMO,86573000,CABILDO INDIGENA EL REFUGIO,EN OPERACI�N,"-,55958000","-74,38525000",2020-10-07,1900-01-01,2021-04-30,2021-12-31,28,"15,06",3,10,"99692140,00"
71264,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20032,ASTREA,20032000,VDA LA PUERTA,EN OPERACI�N,"9,57194444","-73,92638889",2019-11-28,2021-08-27,2021-04-30,2021-12-31,998,"255,47",1,9,"27007800,00"
71419,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25596,QUIPILE,25596002,INSPECCION LA VIRGEN,EN OPERACI�N,"4,71222000","-74,57278000",2019-12-12,2021-09-11,2021-04-30,2021-12-31,168,"56,92",1,9,"27007800,00"
71469,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41396,LA PLATA,41396005,VILLA LOSADA,EN OPERACI�N,"2,27833000","-76,07917000",2019-12-10,2021-09-09,2021-04-30,2021-12-31,1148,"700,35",1,9,"27007800,00"
72478,EMTEL,891502163-1,27,CHOCO,27450,MEDIO SAN JUAN,27450000,UNI�N WOUNAAN,EN OPERACI�N,"4,65694400","-76,93972000",2020-09-04,1900-01-01,2021-04-30,2021-12-31,623,"972,88",3,10,"99692140,00"
72197,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41298,GARZON,41298008,EL MESON,EN OPERACI�N,"2,16805556","-75,56583333",2020-08-17,1900-01-01,2021-04-30,2021-12-31,310,"165,71",1,9,"27007800,00"
71962,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76403,LA VICTORIA,76403004,CORREGIMIENTO MIRAVALLES,EN OPERACI�N,"4,51000000","-75,88528000",2019-12-26,2021-09-25,2021-04-30,2021-12-31,122,"124,27",1,9,"27007800,00"
71588,RED DE INGENIERIA S.A.S.,804012847-1,54,NORTE DE SANTANDER,54223,CUCUTILLA,54223004,VEREDA ROMAN,EN OPERACI�N,"7,60924000","-72,74607000",2019-12-09,2021-09-08,2021-04-30,2021-12-31,860,"292,60",1,9,"27007800,00"
72452,EMTEL,891502163-1,19,CAUCA,19022,ALMAGUER,19022013,VEREDA LA HERRADURA,EN OPERACI�N,"1,86900000","-76,87451000",2020-09-04,1900-01-01,2021-04-30,2021-12-31,682,"224,56",3,10,"99692140,00"
71149,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19473,MORALES,19473003,CHIMBORAZO,EN OPERACI�N,"2,79167000","-76,63750000",2019-12-09,2021-09-08,2021-04-30,2021-12-31,68,"160,43",1,9,"27007800,00"
72198,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41298,GARZON,41298019,JAGUALITO,EN OPERACI�N,"2,25138889","-75,62111111",2020-08-17,1900-01-01,2021-04-30,2021-12-31,268,"81,60",1,9,"27007800,00"
72355,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76834,TULUA,76834003,BARRAGAN,EN OPERACI�N,"4,03250000","-75,88527778",2020-08-08,1900-01-01,2021-04-30,2021-12-31,233,"58,15",1,9,"27007800,00"
72378,EMTEL,891502163-1,91,AMAZONAS,91263,EL ENCANTO,91263000,SAN RAFAEL,EN OPERACI�N,"-1,68471000","-73,23398000",2020-10-02,1900-01-01,2021-04-30,2021-12-31,137,"194,27",3,10,"99692140,00"
72533,EMTEL,891502163-1,95,GUAVIARE,95200,MIRAFLORES,95200004,BUENOS AIRES,EN OPERACI�N,"1,43716000","-71,88983000",2020-10-01,1900-01-01,2021-04-30,2021-12-31,182,"180,05",3,10,"99692140,00"
72595,EMTEL,891502163-1,97,VAUPES,97001,MITU,97001004,TIQUE,EN OPERACI�N,",23555600","-70,17056000",2020-10-01,1900-01-01,2021-04-30,2021-12-31,54,"54,28",3,10,"99692140,00"
72190,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25878,VIOTA,25878002,VEREDA LAS PALMAS,EN OPERACI�N,"4,44250000","-74,47583333",2020-08-09,1900-01-01,2021-04-30,2021-12-31,257,"40,42",1,9,"27007800,00"
72220,RED DE INGENIERIA S.A.S.,804012847-1,47,MAGDALENA,47288,FUNDACION,47288003,DONA MARIA,EN OPERACI�N,"10,38388889","-74,17972222",2020-08-23,1900-01-01,2021-04-30,2021-12-31,64,"302,40",1,9,"27007800,00"
71860,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73504,ORTEGA,73504000,CHAPINERO,EN OPERACI�N,"3,48222000","-75,25944000",2020-01-27,2021-10-26,2021-04-30,2021-12-31,293,"113,64",1,9,"27007800,00"
72393,EMTEL,891502163-1,81,ARAUCA,81065,ARAUQUITA,81065005,LA PAZ,EN OPERACI�N,"6,84111100","-71,59889000",2020-09-04,1900-01-01,2021-04-30,2021-12-31,123,"42,28",3,10,"99692140,00"
71651,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68235,EL CARMEN DE CHUCURI,68235004,EL CENTENARIO,EN OPERACI�N,"6,73250000","-73,46806000",2019-12-09,2021-09-08,2021-04-30,2021-12-31,116,"100,26",1,9,"27007800,00"
72021,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68081,BARRANCABERMEJA,68081010,LA FORTUNA,EN OPERACI�N,"7,13333000","-73,55556000",2019-12-06,2021-09-05,2021-04-30,2021-12-31,215,"177,90",1,9,"27007800,00"
71065,RED DE INGENIERIA S.A.S.,804012847-1,13,BOLIVAR,13442,MARIA LA BAJA,13442001,CORREA,EN OPERACI�N,"9,92944000","-75,30833000",2019-12-09,2021-09-08,2021-04-30,2021-12-31,827,"186,82",1,9,"27007800,00"
71281,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20517,PAILITAS,20517002,CORREGIMIENTO RIVERA,EN OPERACI�N,"9,00167000","-73,69389000",2019-12-26,2021-09-25,2021-04-30,2021-12-31,355,"136,75",1,9,"27007800,00"
71768,RED DE INGENIERIA S.A.S.,804012847-1,70,SUCRE,70523,PALMITO,70523006,CHUMPUND�N,EN OPERACI�N,"9,25889000","-75,55556000",2019-11-29,2021-08-28,2021-04-30,2021-12-31,158,"176,21",1,9,"27007800,00"
71974,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76616,RIOFRIO,76616007,VEREDA COROZAL,EN OPERACI�N,"4,13583000","-76,34278000",2019-12-26,2021-09-25,2021-04-30,2021-12-31,72,"31,47",1,9,"27007800,00"
71921,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73870,VILLAHERMOSA,73870000,BUENOS AIRES,EN OPERACI�N,"4,96500000","-75,09611000",2019-12-07,2021-09-06,2021-04-30,2021-12-31,321,"406,12",1,9,"27007800,00"
72318,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73268,ESPINAL,73268000,LA JOYA,EN OPERACI�N,"4,20194444","-74,91500000",2020-08-22,1900-01-01,2021-04-30,2021-12-31,223,"211,89",1,9,"27007800,00"
71819,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73168,CHAPARRAL,73168000,VEREDA ICARCO,EN OPERACI�N,"3,64917000","-75,58444000",2020-01-26,2021-10-25,2021-04-30,2021-12-31,56,"137,62",1,9,"27007800,00"
72317,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73268,ESPINAL,73268000,LA JOYA,EN OPERACI�N,"4,20194444","-74,91500000",2020-08-19,1900-01-01,2021-04-30,2021-12-31,94,"103,28",1,9,"27007800,00"
72315,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73268,ESPINAL,73268000,LA JOYA,EN OPERACI�N,"4,20194444","-74,91500000",2020-08-19,1900-01-01,2021-04-30,2021-12-31,22,"101,85",1,9,"27007800,00"
71952,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76318,GUACARI,76318007,SANTA ROSA DE TAPIAS,EN OPERACI�N,"3,82028000","-76,23944000",2019-12-14,2021-09-13,2021-04-30,2021-12-31,601,"113,95",1,9,"27007800,00"
71303,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20787,TAMALAMEQUE,20787000,SITIO NUEVO,EN OPERACI�N,"8,87389000","-73,74972000",2019-12-10,2021-09-09,2021-04-30,2021-12-31,1331,"658,31",1,9,"27007800,00"
71459,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41319,GUADALUPE,41319000,VEREDA LA PLANTA,EN OPERACI�N,"1,96333000","-75,72944000",2019-12-04,2021-09-03,2021-04-30,2021-12-31,290,"110,80",1,9,"27007800,00"
71763,RED DE INGENIERIA S.A.S.,804012847-1,70,SUCRE,70508,OVEJAS,70508003,CANUTALITO,EN OPERACI�N,"9,48889000","-75,17111000",2019-11-26,2021-08-25,2021-04-30,2021-12-31,502,"108,35",1,9,"27007800,00"
71383,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19130,CAJIBIO,19130000,CAMPO ALEGRE,EN OPERACI�N,"2,69833000","-76,68055000",2020-01-21,2021-10-20,2021-04-30,2021-12-31,274,"262,24",1,9,"27007800,00"
71931,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76113,BUGALAGRANDE,76113002,CORREGIMIENTO CHORRERAS,EN OPERACI�N,"4,17250000","-76,05750000",2020-01-24,2021-10-23,2021-04-30,2021-12-31,610,"151,06",1,9,"27007800,00"
71349,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23570,PUEBLO NUEVO,23570026,CAF� PISAO,EN OPERACI�N,"8,44444000","-75,30278000",2019-12-02,2021-09-01,2021-04-30,2021-12-31,774,"127,63",1,9,"27007800,00"
71803,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73043,ANZOATEGUI,73043000,INSP. POLICIA PALOMAR,EN OPERACI�N,"4,60028000","-75,17639000",2019-11-29,2021-08-28,2021-04-30,2021-12-31,109,"11,00",1,9,"27007800,00"
71255,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19821,TORIBIO,19821000,VEREDA EL TABLAZO,EN OPERACI�N,"2,93750000","-76,23444000",2020-04-06,1900-01-01,2021-04-30,2021-12-31,286,"134,95",1,9,"27007800,00"
72496,EMTEL,891502163-1,27,CHOCO,27150,CARMEN DEL DARIEN,27150003,LA GRANDE,EN OPERACI�N,"7,02722200","-76,87305000",2020-09-04,1900-01-01,2021-04-30,2021-12-31,137,"76,11",3,10,"99692140,00"
72285,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68770,SUAITA,68770002,SAN JOS� DE SUAITA,EN OPERACI�N,"6,15888889","-73,44805556",2020-08-10,1900-01-01,2021-04-30,2021-12-31,88,"39,87",1,9,"27007800,00"
71343,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23001,MONTERIA,23001032,GUATEQUE,EN OPERACI�N,"8,40472000","-76,12806000",2019-12-03,2021-09-02,2021-04-30,2021-12-31,484,"409,34",1,9,"27007800,00"
71390,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25258,EL PE�ON,25258000,VEREDA GUAYABAL,EN OPERACI�N,"5,30139000","-74,33306000",2019-12-14,2021-09-13,2021-04-30,2021-12-31,231,"77,09",1,9,"27007800,00"
72207,RED DE INGENIERIA S.A.S.,804012847-1,47,MAGDALENA,47030,ALGARROBO,47030004,LA LOMA DEL BALSAMO,EN OPERACI�N,"10,29888889","-74,03916667",2020-08-20,1900-01-01,2021-04-30,2021-12-31,279,"89,47",1,9,"27007800,00"
71845,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73352,ICONONZO,73352000,VEREDA EL TRIUNFO,EN OPERACI�N,"4,08444000","-74,54755000",2020-01-23,2021-10-22,2021-04-30,2021-12-31,604,"170,84",1,9,"27007800,00"
71249,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19743,SILVIA,19743022,EL SALADO,EN OPERACI�N,"2,71045000","-76,48388000",2020-04-02,1900-01-01,2021-04-30,2021-12-31,645,"215,92",1,9,"27007800,00"
71233,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19517,PAEZ,19517000,VEREDA CHICAQUIU,EN OPERACI�N,"2,79166000","-76,06166000",2020-03-27,2021-12-26,2021-04-30,2021-12-31,283,"377,63",1,9,"27007800,00"
71972,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76563,PRADERA,76563020,VALLECITO,EN OPERACI�N,"3,35611000","-76,19556000",2019-12-14,2021-09-13,2021-04-30,2021-12-31,55,"149,78",1,9,"27007800,00"
71681,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68406,LEBRIJA,68406003,VEREDA EL LIBANO,EN OPERACI�N,"7,22944000","-73,31194000",2019-12-07,2021-09-06,2021-04-30,2021-12-31,135,"67,03",1,9,"27007800,00"
71337,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23417,LORICA,23417000,CORREG LOS GOMEZ,EN OPERACI�N,"9,05250000","-75,84888889",2019-12-03,2021-09-02,2021-04-30,2021-12-31,351,"211,37",1,9,"27007800,00"
71755,RED DE INGENIERIA S.A.S.,804012847-1,70,SUCRE,70235,GALERAS,70235000,CASERIO ABRE EL OJO,EN OPERACI�N,"7,07444000","-74,98389000",2019-12-03,2021-09-02,2021-04-30,2021-12-31,2400,"1159,59",1,9,"27007800,00"
71221,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19473,MORALES,19473008,EL SOCORRO,EN OPERACI�N,"2,76361000","-76,68361000",2020-03-30,2021-12-29,2021-04-30,2021-12-31,607,"303,72",1,9,"27007800,00"
72066,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05129,CALDAS,5129010,LA SALADA PARTE BAJA,EN OPERACI�N,"6,04861111","-75,62472222",2020-08-17,1900-01-01,2021-04-30,2021-12-31,230,"196,64",1,9,"27007800,00"
71606,RED DE INGENIERIA S.A.S.,804012847-1,54,NORTE DE SANTANDER,54743,SILOS,54743001,CORREGIMIENTO BABEGA,EN OPERACI�N,"7,18222000","-72,71083000",2019-12-07,2021-09-06,2021-04-30,2021-12-31,17,"55,51",1,9,"27007800,00"
71436,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25862,VERGARA,25862000,PE�A BLANCA,EN OPERACI�N,"5,19028000","-74,32250000",2019-12-10,2021-09-09,2021-04-30,2021-12-31,56,"178,81",1,9,"27007800,00"
72571,EMTEL,891502163-1,86,PUTUMAYO,86320,ORITO,86320000,VDA SILVANIA,EN OPERACI�N,",64077770","-76,96545000",2020-09-04,1900-01-01,2021-04-30,2021-12-31,153,"138,83",3,10,"99692140,00"
72523,EMTEL,891502163-1,94,GUAINIA,94885,LA GUADALUPE,94885000,GALILEA,EN OPERACI�N,"1,63297000","-66,96301000",2020-10-01,1900-01-01,2021-04-30,2021-12-31,98,"95,66",3,10,"99692140,00"
72512,EMTEL,891502163-1,94,GUAINIA,94888,MORICHAL,94888000,MORICHAL-GARZA,EN OPERACI�N,"2,26833400","-69,92085000",2020-10-01,1900-01-01,2021-04-30,2021-12-31,101,"100,17",3,10,"99692140,00"
72395,EMTEL,891502163-1,81,ARAUCA,81794,TAME,81794001,BETOYES,EN OPERACI�N,"6,50580000","-71,55030000",2020-09-04,1900-01-01,2021-04-30,2021-12-31,116,"72,68",3,10,"99692140,00"
72434,EMTEL,891502163-1,18,CAQUETA,18001,FLORENCIA,18001024,PUERTO ARANGO,EN OPERACI�N,"1,53111100","-75,52528000",2020-09-04,1900-01-01,2021-04-30,2021-12-31,280,"163,62",3,10,"99692140,00"
72236,RED DE INGENIERIA S.A.S.,804012847-1,52,NARI�O,52019,ALBAN,52019008,BUENAVISTA,EN OPERACI�N,"1,46444444","-77,08861111",2020-08-07,1900-01-01,2021-04-30,2021-12-31,196,"302,36",1,9,"27007800,00"
71335,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23417,LORICA,23417022,CORREGIMIENTO VILLA CONCEPCION,EN OPERACI�N,"9,21750000","-76,00556000",2019-12-13,2021-09-12,2021-04-30,2021-12-31,73,"80,97",1,9,"27007800,00"
72157,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23189,CIENAGA DE ORO,23189003,LAGUNETA,EN OPERACI�N,"8,68194444","-75,53750000",2020-08-22,1900-01-01,2021-04-30,2021-12-31,325,"360,39",1,9,"27007800,00"
72543,EMTEL,891502163-1,44,LA GUAJIRA,44001,RIOHACHA,44001033,EBANAL,EN OPERACI�N,"11,28794000","-73,11375000",2020-09-04,1900-01-01,2021-04-30,2021-12-31,97,"199,31",3,10,"99692140,00"
72575,EMTEL,891502163-1,86,PUTUMAYO,86568,PUERTO ASIS,86568000,VDA ANCURA,EN OPERACI�N,",47241660","-76,43922000",2020-09-04,1900-01-01,2021-04-30,2021-12-31,310,"246,73",3,10,"99692140,00"
72520,EMTEL,891502163-1,94,GUAINIA,94663,MAPIRIPANA,94663000,MAPIRIPANA,EN OPERACI�N,"2,81193300","-70,47572000",2020-10-01,1900-01-01,2021-04-30,2021-12-31,553,"321,13",3,10,"99692140,00"
71144,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15755,SOCOTA,15755000,LOS MORTI�OS,EN OPERACI�N,"6,06250000","-72,57472000",2019-12-12,2021-09-11,2021-04-30,2021-12-31,466,"68,57",1,9,"27007800,00"
71752,RED DE INGENIERIA S.A.S.,804012847-1,70,SUCRE,70233,EL ROBLE,70233004,CORREGIMIENTO EL SITIO,EN OPERACI�N,"9,04889000","-75,07667000",2019-12-04,2021-09-03,2021-04-30,2021-12-31,571,"134,22",1,9,"27007800,00"
71083,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15131,CALDAS,15131002,VEREDA QUIPE,EN OPERACI�N,"5,55000000","-73,90917000",2019-12-04,2021-09-03,2021-04-30,2021-12-31,121,"120,82",1,9,"27007800,00"
71025,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05250,EL BAGRE,5250000,VEREDA LA BONGA,EN OPERACI�N,"7,52861000","-74,73583000",2019-12-04,2021-09-03,2021-04-30,2021-12-31,92,"508,99",1,9,"27007800,00"
72477,EMTEL,891502163-1,27,CHOCO,27450,MEDIO SAN JUAN,27450004,DIPURDU EL GUASIMO,EN OPERACI�N,"5,09690600","-76,69733000",2020-09-04,1900-01-01,2021-04-30,2021-12-31,554,"972,61",3,10,"99692140,00"
71723,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68689,SAN VICENTE DE CHUCURI,68689000,GUAYACAN EL LITORAL,EN OPERACI�N,"6,93639000","-73,41417000",2019-12-08,2021-09-07,2021-04-30,2021-12-31,125,"166,03",1,9,"27007800,00"
72430,EMTEL,891502163-1,18,CAQUETA,18592,PUERTO RICO,18592006,LA AGUILILLA,EN OPERACI�N,"1,99159000","-75,06062000",2020-10-08,1900-01-01,2021-04-30,2021-12-31,97,"59,95",3,10,"99692140,00"
71945,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76243,EL AGUILA,76243000,CORREGIMIENTO LA JUDEA,EN OPERACI�N,"4,86806000","-76,08250000",2019-12-09,2021-09-08,2021-04-30,2021-12-31,99,"57,59",1,9,"27007800,00"
72094,RED DE INGENIERIA S.A.S.,804012847-1,13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,13657006,SAN PEDRO CONSOLADO,EN OPERACI�N,"10,00833333","-75,04333333",2020-08-19,1900-01-01,2021-04-30,2021-12-31,763,"108,72",1,9,"27007800,00"
72291,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68855,VALLE DE SAN JOSE,68855000,SAN ISIDRO,EN OPERACI�N,"6,45194000","-73,10806000",2020-08-07,1900-01-01,2021-04-30,2021-12-31,6,"10,59",1,9,"27007800,00"
